Date,TOTALDEMAND,Population,MinTemp,MaxTemp,SolarExp,wk_end,public_holiday,covid,year,month,day,Demand_GWh
2018-07-11,286922.25,6462019,6.6,11.6,6.0,0,0,0,2018,7,11,286.92225
2018-07-12,291534.2000000001,6462019,4.3,11.3,7.5,0,0,0,2018,7,12,291.5342000000001
2018-07-13,281085.9,6462019,5.8,13.9,9.3,0,0,0,2018,7,13,281.08590000000004
2018-07-14,248983.05999999997,6462019,4.4,15.5,10.0,1,0,0,2018,7,14,248.98305999999997
2018-07-15,238928.63,6462019,6.0,13.8,9.8,1,0,0,2018,7,15,238.92863
2018-07-16,274893.5,6462019,7.9,12.6,4.5,0,0,0,2018,7,16,274.8935
2018-07-17,262734.17999999993,6462019,9.1,17.5,9.2,0,0,0,2018,7,17,262.7341799999999
2018-07-18,265713.44,6462019,6.2,15.2,10.3,0,0,0,2018,7,18,265.71344
2018-07-19,267556.89,6462019,8.7,17.6,8.5,0,0,0,2018,7,19,267.55689
2018-07-20,271456.81000000006,6462019,7.2,12.1,7.2,0,0,0,2018,7,20,271.4568100000001
2018-07-21,251857.24000000002,6462019,6.7,14.0,7.2,1,0,0,2018,7,21,251.85724000000002
2018-07-22,228373.59999999995,6462019,8.0,14.8,10.5,1,0,0,2018,7,22,228.37359999999995
2018-07-23,269329.31,6462019,8.4,15.4,6.9,0,0,0,2018,7,23,269.32931
2018-07-24,265934.38000000006,6462019,8.6,15.6,7.1,0,0,0,2018,7,24,265.9343800000001
2018-07-25,270616.58999999997,6462019,8.3,15.7,9.3,0,0,0,2018,7,25,270.61659
2018-07-26,275268.24999999994,6462019,7.7,15.1,8.9,0,0,0,2018,7,26,275.26824999999997
2018-07-27,260238.99999999994,6462019,9.2,19.5,10.3,0,0,0,2018,7,27,260.2389999999999
2018-07-28,233885.8800000001,6462019,8.4,18.6,9.3,1,0,0,2018,7,28,233.8858800000001
2018-07-29,223110.0,6462019,10.8,14.6,10.0,1,0,0,2018,7,29,223.11
2018-07-30,270844.26999999996,6462019,8.2,12.6,7.3,0,0,0,2018,7,30,270.84426999999994
2018-07-31,259039.99000000002,6462019,8.3,16.2,10.2,0,0,0,2018,7,31,259.03999000000005
2018-08-01,268009.92,6462019,9.9,14.8,11.4,0,0,0,2018,8,1,268.00991999999997
2018-08-02,258049.99999999997,6462019,4.9,16.1,11.7,0,0,0,2018,8,2,258.04999999999995
2018-08-03,259480.62999999992,6462019,7.8,18.4,6.3,0,0,0,2018,8,3,259.4806299999999
2018-08-04,232476.34999999998,6462019,8.0,15.3,8.7,1,0,0,2018,8,4,232.47634999999997
2018-08-05,209824.76,6462019,10.6,17.6,11.2,1,0,0,2018,8,5,209.82476
2018-08-06,254397.56,6462019,9.4,13.8,8.5,0,0,0,2018,8,6,254.39756
2018-08-07,263702.03,6462019,7.3,14.8,9.6,0,0,0,2018,8,7,263.70203000000004
2018-08-08,263878.99999999994,6462019,9.6,16.0,7.2,0,0,0,2018,8,8,263.87899999999996
2018-08-09,271341.9800000001,6462019,5.6,15.4,8.6,0,0,0,2018,8,9,271.3419800000001
2018-08-10,243750.71,6462019,9.4,20.0,11.8,0,0,0,2018,8,10,243.75071
2018-08-11,239977.47000000003,6462019,8.1,14.7,7.4,1,0,0,2018,8,11,239.97747000000004
2018-08-12,230463.69999999995,6462019,5.4,14.8,10.4,1,0,0,2018,8,12,230.46369999999996
2018-08-13,255083.14,6462019,7.9,14.9,8.6,0,0,0,2018,8,13,255.08314000000001
2018-08-14,242146.90000000005,6462019,9.4,16.7,13.2,0,0,0,2018,8,14,242.14690000000004
2018-08-15,245204.22999999998,6462019,11.5,18.4,10.1,0,0,0,2018,8,15,245.20423
2018-08-16,262274.13,6462019,8.7,14.7,9.2,0,0,0,2018,8,16,262.27413
2018-08-17,250379.08,6462019,7.7,15.9,12.2,0,0,0,2018,8,17,250.37908
2018-08-18,233142.51999999993,6462019,8.9,13.8,10.4,1,0,0,2018,8,18,233.14251999999993
2018-08-19,239415.85999999996,6462019,6.7,11.9,9.3,1,0,0,2018,8,19,239.41585999999995
2018-08-20,277836.77,6462019,5.5,12.4,6.5,0,0,0,2018,8,20,277.83677
2018-08-21,276848.5000000001,6462019,8.6,12.4,7.7,0,0,0,2018,8,21,276.8485000000001
2018-08-22,272481.68999999994,6462019,8.7,14.0,8.5,0,0,0,2018,8,22,272.48168999999996
2018-08-23,263913.44999999995,6462019,5.6,16.0,11.1,0,0,0,2018,8,23,263.91344999999995
2018-08-24,260421.88,6462019,4.8,15.4,14.7,0,0,0,2018,8,24,260.42188
2018-08-25,232943.54999999996,6462019,3.9,15.2,14.9,1,0,0,2018,8,25,232.94354999999996
2018-08-26,222872.53,6462019,4.9,14.7,12.3,1,0,0,2018,8,26,222.87253
2018-08-27,262561.69999999995,6462019,6.8,12.9,12.4,0,0,0,2018,8,27,262.5617
2018-08-28,279126.18999999994,6462019,1.9,11.2,11.7,0,0,0,2018,8,28,279.12618999999995
2018-08-29,272064.32,6462019,0.8,12.5,15.5,0,0,0,2018,8,29,272.06432
2018-08-30,279505.09,6462019,4.8,16.7,5.1,0,0,0,2018,8,30,279.50509000000005
2018-08-31,260933.83,6462019,8.9,16.0,6.8,0,0,0,2018,8,31,260.93383
2018-09-01,232689.13000000006,6498887,10.5,13.4,7.4,1,0,0,2018,9,1,232.68913000000006
2018-09-02,236805.81000000003,6498887,5.0,12.3,11.2,1,0,0,2018,9,2,236.80581000000004
2018-09-03,262897.99,6498887,5.0,13.1,14.7,0,0,0,2018,9,3,262.89799
2018-09-04,256384.16999999998,6498887,3.4,19.5,14.7,0,0,0,2018,9,4,256.38417
2018-09-05,236614.3099999999,6498887,8.1,20.2,14.5,0,0,0,2018,9,5,236.6143099999999
2018-09-06,232934.73999999996,6498887,13.8,20.6,9.5,0,0,0,2018,9,6,232.93473999999995
2018-09-07,247167.03999999998,6498887,8.7,15.1,14.7,0,0,0,2018,9,7,247.16704
2018-09-08,219897.22999999998,6498887,4.2,17.5,16.2,1,0,0,2018,9,8,219.89722999999998
2018-09-09,215677.90000000005,6498887,8.6,18.1,7.3,1,0,0,2018,9,9,215.67790000000005
2018-09-10,246265.25000000003,6498887,13.4,18.0,10.2,0,0,0,2018,9,10,246.26525000000004
2018-09-11,222193.06,6498887,9.1,24.2,17.7,0,0,0,2018,9,11,222.19306
2018-09-12,225870.08000000002,6498887,11.7,18.5,15.8,0,0,0,2018,9,12,225.87008000000003
2018-09-13,235761.13,6498887,7.1,19.7,18.2,0,0,0,2018,9,13,235.76113
2018-09-14,222426.30000000005,6498887,10.9,22.7,18.2,0,0,0,2018,9,14,222.42630000000005
2018-09-15,217264.70999999996,6498887,10.2,13.7,6.3,1,0,0,2018,9,15,217.26470999999995
2018-09-16,226060.01,6498887,5.5,14.0,15.3,1,0,0,2018,9,16,226.06001
2018-09-17,236416.47999999995,6498887,6.7,18.1,18.7,0,0,0,2018,9,17,236.41647999999995
2018-09-18,239244.57000000007,6498887,11.0,20.3,8.0,0,0,0,2018,9,18,239.24457000000007
2018-09-19,247575.54000000007,6498887,8.5,14.7,16.1,0,0,0,2018,9,19,247.57554000000007
2018-09-20,250671.13999999996,6498887,3.8,17.4,18.5,0,0,0,2018,9,20,250.67113999999995
2018-09-21,240744.96,6498887,8.3,18.9,16.6,0,0,0,2018,9,21,240.74496
2018-09-22,215463.44,6498887,6.8,17.3,19.7,1,0,0,2018,9,22,215.46344
2018-09-23,214664.19999999998,6498887,10.4,13.7,11.6,1,0,0,2018,9,23,214.6642
2018-09-24,239071.43000000002,6498887,4.6,14.9,17.2,0,0,0,2018,9,24,239.07143000000002
2018-09-25,249594.16999999998,6498887,8.6,13.6,12.2,0,0,0,2018,9,25,249.59417
2018-09-26,238476.68999999997,6498887,6.4,17.6,20.8,0,0,0,2018,9,26,238.47668999999996
2018-09-27,221757.33999999997,6498887,9.2,24.2,20.8,0,0,0,2018,9,27,221.75733999999997
2018-09-28,217244.84,6498887,10.7,15.2,10.2,0,1,0,2018,9,28,217.24484
2018-09-29,218630.13000000006,6498887,5.5,14.0,17.0,1,0,0,2018,9,29,218.63013000000007
2018-09-30,212472.45999999993,6498887,6.8,16.5,19.8,1,0,0,2018,9,30,212.47245999999993
2018-10-01,228933.27999999997,6498887,4.7,23.3,21.4,0,0,0,2018,10,1,228.93327999999997
2018-10-02,228916.41000000003,6498887,11.4,25.8,13.4,0,0,0,2018,10,2,228.91641000000004
2018-10-03,230981.66999999998,6498887,14.7,18.1,10.9,0,0,0,2018,10,3,230.98166999999998
2018-10-04,230588.24,6498887,10.9,14.6,12.5,0,0,0,2018,10,4,230.58823999999998
2018-10-05,225153.0900000001,6498887,9.1,20.5,22.5,0,0,0,2018,10,5,225.1530900000001
2018-10-06,205976.29000000004,6498887,8.3,23.8,22.7,1,0,0,2018,10,6,205.97629000000003
2018-10-07,200953.41000000003,6498887,10.3,24.7,21.2,1,0,0,2018,10,7,200.95341000000002
2018-10-08,227890.99999999997,6498887,13.5,28.2,22.7,0,0,0,2018,10,8,227.89099999999996
2018-10-09,232898.62000000002,6498887,16.1,17.9,7.2,0,0,0,2018,10,9,232.89862000000002
2018-10-10,219102.16000000006,6498887,10.1,16.5,20.0,0,0,0,2018,10,10,219.10216000000005
2018-10-11,220864.66,6498887,6.4,20.7,23.7,0,0,0,2018,10,11,220.86466000000001
2018-10-12,220914.66999999998,6498887,8.7,22.7,23.9,0,0,0,2018,10,12,220.91466999999997
2018-10-13,193169.48999999996,6498887,10.5,24.9,23.2,1,0,0,2018,10,13,193.16948999999997
2018-10-14,181837.23,6498887,12.4,27.3,22.1,1,0,0,2018,10,14,181.83723
2018-10-15,216140.54999999996,6498887,19.5,27.5,19.4,0,0,0,2018,10,15,216.14054999999996
2018-10-16,227778.81999999998,6498887,20.0,23.1,6.1,0,0,0,2018,10,16,227.77881999999997
2018-10-17,225184.52000000002,6498887,16.1,22.6,15.1,0,0,0,2018,10,17,225.18452000000002
2018-10-18,225613.16999999998,6498887,14.7,20.7,10.5,0,0,0,2018,10,18,225.61317
2018-10-19,215880.32000000004,6498887,12.8,27.4,23.0,0,0,0,2018,10,19,215.88032000000004
2018-10-20,198737.7099999999,6498887,11.7,16.1,9.8,1,0,0,2018,10,20,198.7377099999999
2018-10-21,196855.06,6498887,7.6,19.2,22.7,1,0,0,2018,10,21,196.85506
2018-10-22,211787.23,6498887,8.9,27.0,25.7,0,0,0,2018,10,22,211.78723000000002
2018-10-23,218483.13,6498887,13.0,18.8,16.7,0,0,0,2018,10,23,218.48313000000002
2018-10-24,222846.72999999998,6498887,9.2,15.5,19.7,0,0,0,2018,10,24,222.84672999999998
2018-10-25,224828.78000000006,6498887,6.4,19.5,25.0,0,0,0,2018,10,25,224.82878000000005
2018-10-26,222290.24,6498887,9.6,18.3,23.7,0,0,0,2018,10,26,222.29023999999998
2018-10-27,195947.97,6498887,11.3,19.6,20.5,1,0,0,2018,10,27,195.94797
2018-10-28,191248.03000000003,6498887,9.3,15.9,22.8,1,0,0,2018,10,28,191.24803000000003
2018-10-29,220393.2299999999,6498887,9.1,17.0,25.6,0,0,0,2018,10,29,220.3932299999999
2018-10-30,226918.05000000002,6498887,8.3,25.2,25.8,0,0,0,2018,10,30,226.91805000000002
2018-10-31,228805.48999999996,6498887,13.0,19.5,16.7,0,0,0,2018,10,31,228.80548999999996
2018-11-01,238701.33000000002,6498887,12.8,34.3,14.2,0,0,0,2018,11,1,238.70133
2018-11-02,233587.71,6498887,16.3,31.6,13.4,0,0,0,2018,11,2,233.58771
2018-11-03,187718.57,6498887,12.6,20.9,19.9,1,0,0,2018,11,3,187.71857
2018-11-04,192865.25,6498887,9.2,20.9,19.7,1,0,0,2018,11,4,192.86525
2018-11-05,214028.15000000002,6498887,14.5,28.6,15.8,0,0,0,2018,11,5,214.02815
2018-11-06,201393.13,6498887,16.3,21.4,7.8,0,1,0,2018,11,6,201.39313
2018-11-07,212774.39000000007,6498887,11.1,17.2,18.2,0,0,0,2018,11,7,212.77439000000007
2018-11-08,218860.74,6498887,7.7,17.0,22.7,0,0,0,2018,11,8,218.86074
2018-11-09,225013.90000000002,6498887,8.0,20.0,14.8,0,0,0,2018,11,9,225.01390000000004
2018-11-10,200407.09999999998,6498887,9.0,20.3,27.3,1,0,0,2018,11,10,200.40709999999999
2018-11-11,189205.78,6498887,9.3,19.6,29.1,1,0,0,2018,11,11,189.20578
2018-11-12,228319.18999999997,6498887,10.9,30.2,17.5,0,0,0,2018,11,12,228.31918999999996
2018-11-13,240370.53000000003,6498887,16.9,30.5,18.4,0,0,0,2018,11,13,240.37053000000003
2018-11-14,232975.15999999997,6498887,14.8,17.3,7.2,0,0,0,2018,11,14,232.97516
2018-11-15,217256.68000000002,6498887,13.7,18.1,23.8,0,0,0,2018,11,15,217.25668000000002
2018-11-16,214811.85,6498887,8.3,19.0,29.8,0,0,0,2018,11,16,214.81185
2018-11-17,180997.84000000003,6498887,9.6,18.1,29.9,1,0,0,2018,11,17,180.99784000000002
2018-11-18,184086.25999999998,6498887,9.8,26.6,30.1,1,0,0,2018,11,18,184.08625999999998
2018-11-19,227957.06999999998,6498887,15.4,30.9,27.5,0,0,0,2018,11,19,227.95707
2018-11-20,236661.24999999994,6498887,22.5,27.6,5.5,0,0,0,2018,11,20,236.66124999999994
2018-11-21,213236.38999999996,6498887,12.3,23.2,24.2,0,0,0,2018,11,21,213.23638999999994
2018-11-22,214557.66,6498887,9.7,16.4,20.3,0,0,0,2018,11,22,214.55766
2018-11-23,227165.2,6498887,11.0,14.5,3.5,0,0,0,2018,11,23,227.1652
2018-11-24,202704.24000000002,6498887,11.1,16.9,15.8,1,0,0,2018,11,24,202.70424000000003
2018-11-25,192480.81999999995,6498887,12.7,18.8,20.5,1,0,0,2018,11,25,192.48081999999994
2018-11-26,221095.21000000005,6498887,11.9,18.6,25.5,0,0,0,2018,11,26,221.09521000000004
2018-11-27,219412.84000000008,6498887,14.4,20.0,23.3,0,0,0,2018,11,27,219.41284000000007
2018-11-28,213369.65000000002,6498887,14.4,20.8,18.0,0,0,0,2018,11,28,213.36965000000004
2018-11-29,225173.48,6498887,13.9,18.7,21.1,0,0,0,2018,11,29,225.17348
2018-11-30,220063.63999999996,6498887,14.7,20.8,28.0,0,0,0,2018,11,30,220.06363999999996
2018-12-01,201450.47999999995,6528601,10.3,31.7,30.8,1,0,0,2018,12,1,201.45047999999994
2018-12-02,177806.13,6528601,12.2,19.5,18.9,1,0,0,2018,12,2,177.80613
2018-12-03,215332.61,6528601,13.3,23.6,13.4,0,0,0,2018,12,3,215.33261
2018-12-04,223436.15000000002,6528601,13.4,20.5,28.2,0,0,0,2018,12,4,223.43615000000003
2018-12-05,228450.24000000005,6528601,13.4,25.2,31.1,0,0,0,2018,12,5,228.45024000000004
2018-12-06,270904.52,6528601,14.5,35.5,31.3,0,0,0,2018,12,6,270.90452
2018-12-07,313296.81000000006,6528601,25.1,38.0,27.1,0,0,0,2018,12,7,313.29681000000005
2018-12-08,242474.93999999997,6528601,22.7,30.3,11.0,1,0,0,2018,12,8,242.47493999999998
2018-12-09,204322.23,6528601,16.0,20.1,11.8,1,0,0,2018,12,9,204.32223000000002
2018-12-10,221607.52999999997,6528601,15.8,20.6,28.5,0,0,0,2018,12,10,221.60752999999997
2018-12-11,228827.56999999998,6528601,13.0,23.6,31.6,0,0,0,2018,12,11,228.82756999999998
2018-12-12,259430.93000000002,6528601,16.0,33.6,29.4,0,0,0,2018,12,12,259.43093000000005
2018-12-13,229972.66000000003,6528601,16.9,21.1,6.0,0,0,0,2018,12,13,229.97266000000002
2018-12-14,220050.93,6528601,16.4,22.7,13.7,0,0,0,2018,12,14,220.05093
2018-12-15,205154.28999999998,6528601,17.2,24.8,17.5,1,0,0,2018,12,15,205.15428999999997
2018-12-16,198221.55000000005,6528601,15.8,23.5,16.3,1,0,0,2018,12,16,198.22155000000004
2018-12-17,225608.8,6528601,15.6,21.8,23.2,0,0,0,2018,12,17,225.6088
2018-12-18,226970.2100000001,6528601,16.7,20.8,21.1,0,0,0,2018,12,18,226.97021000000012
2018-12-19,239814.48999999996,6528601,16.8,26.9,16.6,0,0,0,2018,12,19,239.81448999999995
2018-12-20,223761.05000000002,6528601,16.9,21.2,14.8,0,0,0,2018,12,20,223.76105
2018-12-21,204151.84999999998,6528601,15.4,20.9,9.6,0,0,0,2018,12,21,204.15184999999997
2018-12-22,185451.47999999995,6528601,14.1,19.1,27.8,1,0,0,2018,12,22,185.45147999999995
2018-12-23,189876.78999999998,6528601,11.5,26.9,32.3,1,0,0,2018,12,23,189.87678999999997
2018-12-24,224717.63000000003,6528601,14.3,34.2,32.3,0,0,0,2018,12,24,224.71763000000004
2018-12-25,196383.31000000006,6528601,15.8,23.9,32.2,0,1,0,2018,12,25,196.38331000000005
2018-12-26,200034.38999999998,6528601,13.3,23.8,32.3,0,1,0,2018,12,26,200.03438999999997
2018-12-27,259498.28000000003,6528601,16.2,37.4,29.3,0,0,0,2018,12,27,259.49828
2018-12-28,267662.74999999994,6528601,21.9,36.4,19.1,0,0,0,2018,12,28,267.66274999999996
2018-12-29,216580.22000000006,6528601,21.0,23.9,5.7,1,0,0,2018,12,29,216.58022000000005
2018-12-30,199227.72999999995,6528601,18.2,22.7,9.9,1,0,0,2018,12,30,199.22772999999995
2018-12-31,206763.83,6528601,17.3,23.5,31.3,0,0,0,2018,12,31,206.76382999999998
2019-01-01,197866.12,6528601,15.5,26.2,31.7,0,1,0,2019,1,1,197.86612
2019-01-02,212941.35000000003,6528601,18.4,22.2,26.3,0,0,0,2019,1,2,212.94135000000003
2019-01-03,237579.21000000002,6528601,15.9,29.5,27.6,0,0,0,2019,1,3,237.57921000000002
2019-01-04,266576.92,6528601,18.0,42.6,27.4,0,0,0,2019,1,4,266.57692
2019-01-05,194525.58,6528601,17.4,21.2,12.9,1,0,0,2019,1,5,194.52558
2019-01-06,187212.43000000005,6528601,14.6,22.1,30.9,1,0,0,2019,1,6,187.21243000000004
2019-01-07,219749.7999999999,6528601,17.1,23.1,30.2,0,0,0,2019,1,7,219.7497999999999
2019-01-08,226892.19999999995,6528601,16.7,24.1,28.9,0,0,0,2019,1,8,226.89219999999995
2019-01-09,210966.87000000002,6528601,16.1,20.5,28.4,0,0,0,2019,1,9,210.96687000000003
2019-01-10,216157.39,6528601,13.5,21.4,25.8,0,0,0,2019,1,10,216.15739000000002
2019-01-11,239457.27,6528601,12.9,30.4,31.5,0,0,0,2019,1,11,239.45727
2019-01-12,217257.92000000004,6528601,17.7,24.7,28.6,1,0,0,2019,1,12,217.25792000000004
2019-01-13,203706.47999999995,6528601,14.4,30.5,31.3,1,0,0,2019,1,13,203.70647999999994
2019-01-14,294141.07,6528601,18.7,32.3,31.1,0,0,0,2019,1,14,294.14107
2019-01-15,304992.4900000001,6528601,19.4,30.4,22.3,0,0,0,2019,1,15,304.9924900000001
2019-01-16,273943.51000000007,6528601,19.8,26.7,17.5,0,0,0,2019,1,16,273.94351000000006
2019-01-17,290422.98000000004,6528601,20.7,32.5,6.0,0,0,0,2019,1,17,290.42298000000005
2019-01-18,269796.42000000004,6528601,22.3,28.7,2.6,0,0,0,2019,1,18,269.79642000000007
2019-01-19,203384.89999999997,6528601,16.5,23.5,30.2,1,0,0,2019,1,19,203.38489999999996
2019-01-20,204566.25999999998,6528601,15.2,22.9,29.2,1,0,0,2019,1,20,204.56625999999997
2019-01-21,261035.94000000003,6528601,18.4,25.1,28.2,0,0,0,2019,1,21,261.03594000000004
2019-01-22,282889.56000000006,6528601,19.0,26.8,29.3,0,0,0,2019,1,22,282.8895600000001
2019-01-23,251002.30000000002,6528601,18.7,23.9,27.4,0,0,0,2019,1,23,251.00230000000002
2019-01-24,311782.69,6528601,17.3,40.8,30.0,0,0,0,2019,1,24,311.78269
2019-01-25,337789.69,6528601,21.1,42.8,25.3,0,0,0,2019,1,25,337.78969
2019-01-26,229637.33,6528601,19.9,26.1,27.7,1,0,0,2019,1,26,229.63733
2019-01-27,199603.15,6528601,18.4,27.8,21.1,1,0,0,2019,1,27,199.60315
2019-01-28,224749.25999999998,6528601,15.5,34.5,29.4,0,1,0,2019,1,28,224.74926
2019-01-29,276910.91000000003,6528601,17.5,36.8,27.7,0,0,0,2019,1,29,276.91091000000006
2019-01-30,284226.75,6528601,18.0,38.1,19.9,0,0,0,2019,1,30,284.22675
2019-01-31,220554.41999999998,6528601,17.2,21.5,27.8,0,0,0,2019,1,31,220.55442
2019-02-01,208845.58,6528601,12.6,24.2,28.8,0,0,0,2019,2,1,208.84557999999998
2019-02-02,249498.13,6528601,15.0,34.4,27.5,1,0,0,2019,2,2,249.49813
2019-02-03,266575.17000000004,6528601,19.1,38.2,26.1,1,0,0,2019,2,3,266.57517
2019-02-04,238337.92,6528601,20.0,22.7,9.3,0,0,0,2019,2,4,238.33792000000003
2019-02-05,239404.09,6528601,17.7,26.9,14.6,0,0,0,2019,2,5,239.40409
2019-02-06,280995.63000000006,6528601,18.5,34.7,22.8,0,0,0,2019,2,6,280.99563000000006
2019-02-07,283187.09,6528601,20.7,28.3,25.1,0,0,0,2019,2,7,283.18709
2019-02-08,234654.99000000005,6528601,18.1,23.1,21.1,0,0,0,2019,2,8,234.65499000000005
2019-02-09,191337.5400000001,6528601,14.6,19.7,13.6,1,0,0,2019,2,9,191.3375400000001
2019-02-10,189573.44,6528601,13.0,23.3,23.5,1,0,0,2019,2,10,189.57344
2019-02-11,228171.28999999995,6528601,14.4,27.5,18.6,0,0,0,2019,2,11,228.17128999999994
2019-02-12,215394.40999999995,6528601,18.4,21.5,12.4,0,0,0,2019,2,12,215.39440999999994
2019-02-13,213385.69000000006,6528601,11.8,19.2,23.7,0,0,0,2019,2,13,213.38569000000007
2019-02-14,215310.16,6528601,12.3,23.2,24.2,0,0,0,2019,2,14,215.31016
2019-02-15,227820.91999999998,6528601,14.8,22.8,23.1,0,0,0,2019,2,15,227.82091999999997
2019-02-16,212934.46999999997,6528601,16.1,23.2,24.2,1,0,0,2019,2,16,212.93446999999998
2019-02-17,216941.85000000003,6528601,15.0,29.0,20.0,1,0,0,2019,2,17,216.94185000000004
2019-02-18,233990.13000000006,6528601,18.0,23.6,16.9,0,0,0,2019,2,18,233.99013000000005
2019-02-19,221063.19999999998,6528601,13.7,20.2,21.4,0,0,0,2019,2,19,221.0632
2019-02-20,217944.60999999996,6528601,13.5,23.2,20.8,0,0,0,2019,2,20,217.94460999999995
2019-02-21,220470.67000000004,6528601,14.0,20.4,16.2,0,0,0,2019,2,21,220.47067000000004
2019-02-22,219803.52000000002,6528601,15.5,21.2,23.9,0,0,0,2019,2,22,219.80352000000002
2019-02-23,199780.50000000006,6528601,16.4,25.8,24.0,1,0,0,2019,2,23,199.78050000000005
2019-02-24,213755.72999999998,6528601,13.8,32.9,24.6,1,0,0,2019,2,24,213.75572999999997
2019-02-25,266953.2100000001,6528601,18.0,34.2,24.4,0,0,0,2019,2,25,266.95321000000007
2019-02-26,246228.22999999992,6528601,17.9,22.3,21.0,0,0,0,2019,2,26,246.2282299999999
2019-02-27,250544.53999999998,6528601,12.9,25.7,24.0,0,0,0,2019,2,27,250.54453999999998
2019-02-28,300944.50999999995,6528601,16.3,36.8,23.4,0,0,0,2019,2,28,300.9445099999999
2019-03-01,327364.07999999996,6572839,22.6,38.1,22.3,0,0,0,2019,3,1,327.36407999999994
2019-03-02,292530.23,6572839,22.3,36.3,23.4,1,0,0,2019,3,2,292.53022999999996
2019-03-03,277195.38000000006,6572839,25.1,36.0,14.4,1,0,0,2019,3,3,277.19538000000006
2019-03-04,273057.61999999994,6572839,19.0,24.6,21.8,0,0,0,2019,3,4,273.05761999999993
2019-03-05,252147.05999999997,6572839,18.0,24.3,15.5,0,0,0,2019,3,5,252.14705999999998
2019-03-06,217447.23,6572839,13.2,17.2,19.5,0,0,0,2019,3,6,217.44723000000002
2019-03-07,229039.72999999998,6572839,9.7,22.1,21.2,0,0,0,2019,3,7,229.03973
2019-03-08,234562.40000000005,6572839,11.3,26.8,10.2,0,0,0,2019,3,8,234.56240000000005
2019-03-09,213709.86999999997,6572839,13.9,24.7,20.0,1,0,0,2019,3,9,213.70986999999997
2019-03-10,203988.11000000002,6572839,14.3,23.7,10.1,1,0,0,2019,3,10,203.98811
2019-03-11,206438.16000000003,6572839,15.9,21.8,18.6,0,1,0,2019,3,11,206.43816000000004
2019-03-12,220173.4,6572839,15.8,19.2,10.8,0,0,0,2019,3,12,220.1734
2019-03-13,229481.03999999992,6572839,11.9,18.6,15.1,0,0,0,2019,3,13,229.48103999999992
2019-03-14,225571.56000000003,6572839,12.1,20.8,20.6,0,0,0,2019,3,14,225.57156000000003
2019-03-15,222358.25,6572839,11.7,22.2,18.7,0,0,0,2019,3,15,222.35825
2019-03-16,210238.95999999996,6572839,12.2,25.6,20.1,1,0,0,2019,3,16,210.23895999999996
2019-03-17,211338.08999999997,6572839,14.2,25.6,19.2,1,0,0,2019,3,17,211.33808999999997
2019-03-18,243908.77000000002,6572839,16.5,28.2,18.9,0,0,0,2019,3,18,243.90877000000003
2019-03-19,246581.66999999995,6572839,16.9,23.4,12.7,0,0,0,2019,3,19,246.58166999999995
2019-03-20,247988.60000000003,6572839,19.3,23.4,11.1,0,0,0,2019,3,20,247.98860000000005
2019-03-21,248362.81000000006,6572839,18.2,24.3,12.5,0,0,0,2019,3,21,248.36281000000005
2019-03-22,256611.28,6572839,18.7,28.6,15.3,0,0,0,2019,3,22,256.61128
2019-03-23,218295.30000000002,6572839,19.9,31.3,13.6,1,0,0,2019,3,23,218.29530000000003
2019-03-24,208453.66000000006,6572839,16.5,29.3,16.9,1,0,0,2019,3,24,208.45366000000007
2019-03-25,215167.87000000002,6572839,14.8,19.0,13.6,0,0,0,2019,3,25,215.16787000000002
2019-03-26,217680.36,6572839,12.3,20.3,15.9,0,0,0,2019,3,26,217.68035999999998
2019-03-27,226615.19,6572839,11.1,21.7,17.8,0,0,0,2019,3,27,226.61519
2019-03-28,227846.32,6572839,11.6,27.9,17.8,0,0,0,2019,3,28,227.84632000000002
2019-03-29,221536.57,6572839,14.6,28.5,4.9,0,0,0,2019,3,29,221.53657
2019-03-30,202525.31,6572839,9.1,15.6,11.4,1,0,0,2019,3,30,202.52531
2019-03-31,202239.67,6572839,9.4,18.5,8.0,1,0,0,2019,3,31,202.23967000000002
2019-04-01,233634.8599999999,6572839,13.0,17.1,6.6,0,0,0,2019,4,1,233.6348599999999
2019-04-02,229854.41000000003,6572839,7.4,25.9,16.6,0,0,0,2019,4,2,229.85441000000003
2019-04-03,230377.52000000002,6572839,9.4,24.7,10.9,0,0,0,2019,4,3,230.37752000000003
2019-04-04,227527.67,6572839,13.3,21.9,13.9,0,0,0,2019,4,4,227.52767
2019-04-05,222969.46,6572839,14.4,28.5,15.3,0,0,0,2019,4,5,222.96946
2019-04-06,204459.29000000004,6572839,16.5,20.1,12.4,1,0,0,2019,4,6,204.45929000000004
2019-04-07,187180.85000000003,6572839,9.5,26.5,15.9,1,0,0,2019,4,7,187.18085000000002
2019-04-08,217087.27000000002,6572839,12.5,23.1,9.0,0,0,0,2019,4,8,217.08727000000002
